Date,Close,EPS - Est High (NTM).L1,EPS - Est High (NTM).L4,EPS - Est High (NTM).L6,EPS - Est High (NTM).L9,EPS - Est High (NTM).L15,EPS - Est High (NTM).L18,# Sell.L1,# Sell.L16,% Sell.L1,% Sell.L16,Mkt Cap.L1,Mkt Cap.L4,Mkt Cap.L7,Mkt Cap.L10,Mkt Cap.L17,Mkt Cap.L18,EPS - Est Avg (NTM).L1,EPS - Est Avg (NTM).L16
6/14/2016,49.83,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,391687.0634,405757.2991,409766.1372,415425.6733,397896.8323,395538.6922,719.3,696.75
6/15/2016,49.69,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,390586.5981,404656.8337,409530.3232,412517.3006,393259.1568,397896.8323,714.26,704.2
6/16/2016,50.39,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,396088.9249,394123.8082,409058.6952,407093.5785,405521.4851,393259.1568,717.51,708.35
6/17/2016,50.13,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,394045.2035,391687.0634,405757.2991,409766.1372,409687.5325,405521.4851,706.39,714.91
6/20/2016,50.07,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,393573.5755,390586.5981,404656.8337,409530.3232,407879.6252,409687.5325,714.01,712.24
6/21/2016,51.19,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,402377.2984,396088.9249,394123.8082,409058.6952,411259.6259,407879.6252,715.82,722.79
6/22/2016,50.99,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,400805.205,394045.2035,391687.0634,405757.2991,416604.7434,411259.6259,710.6,719.44
6/23/2016,51.91,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,408036.8345,393573.5755,390586.5981,404656.8337,415425.6733,416604.7434,722.08,728.24
6/24/2016,49.83,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,391687.0634,402377.2984,396088.9249,394123.8082,412517.3006,415425.6733,698.96,725.54
6/27/2016,48.43,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,380682.4098,400805.205,394045.2035,391687.0634,407093.5785,412517.3006,691.36,726.73
6/28/2016,49.44,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,388621.4814,408036.8345,393573.5755,390586.5981,409766.1372,407093.5785,707.95,723.74
6/29/2016,50.54,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,397267.9949,391687.0634,402377.2984,396088.9249,409530.3232,409766.1372,715.6,726.64
6/30/2016,51.17,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,402220.089,380682.4098,400805.205,394045.2035,409058.6952,409530.3232,715.62,727.65
7/1/2016,51.16,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,402141.4844,388621.4814,408036.8345,393573.5755,405757.2991,409058.6952,725.68,717.91
7/5/2016,51.17,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,402220.089,397267.9949,391687.0634,402377.2984,404656.8337,405757.2991,728.1,715.24
7/6/2016,51.38,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,403870.7871,402220.089,380682.4098,400805.205,394123.8082,404656.8337,737.61,719.3
7/7/2016,51.38,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,403870.7871,402141.4844,388621.4814,408036.8345,391687.0634,394123.8082,736.57,714.26
7/8/2016,52.3,3.15,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,411102.4166,402220.089,397267.9949,391687.0634,390586.5981,391687.0634,745.81,717.51
7/11/2016,52.59,3.19,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,413381.952,403870.7871,402220.089,380682.4098,396088.9249,390586.5981,753.78,706.39
7/12/2016,53.21,3.19,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,418255.4414,403870.7871,402141.4844,388621.4814,394045.2035,396088.9249,748.21,714.01
7/13/2016,53.51,3.19,3.15,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,420613.5815,411102.4166,402220.089,397267.9949,393573.5755,394045.2035,742.63,715.82
7/14/2016,53.74,3.19,3.19,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,422421.4888,413381.952,403870.7871,402220.089,402377.2984,393573.5755,741.2,710.6
7/15/2016,53.7,3.19,3.19,3.15,3.15,3.15,3.15,4.0,4.0,0.1481481481481481,0.1481481481481481,422107.0702,418255.4414,403870.7871,402141.4844,400805.205,402377.2984,735.44,722.08
7/18/2016,53.96,3.19,3.19,3.19,3.15,3.15,3.15,4.0,4.0,0.1428571428571428,0.1481481481481481,424150.7915,420613.5815,411102.4166,402220.089,408036.8345,400805.205,736.07,698.96
7/19/2016,53.09,3.19,3.19,3.19,3.15,3.15,3.15,4.0,4.0,0.1428571428571428,0.1481481481481481,414526.72,422421.4888,413381.952,403870.7871,391687.0634,408036.8345,739.95,691.36
7/20/2016,55.91,3.14,3.19,3.19,3.15,3.15,3.15,4.0,4.0,0.1428571428571428,0.1481481481481481,436545.28,422107.0702,418255.4414,403870.7871,380682.4098,391687.0634,745.72,707.95
7/21/2016,55.8,3.14,3.19,3.19,3.19,3.15,3.15,4.0,4.0,0.1379310344827586,0.1481481481481481,435686.4,424150.7915,420613.5815,411102.4166,388621.4814,380682.4098,744.43,715.6
7/22/2016,56.57,3.14,3.19,3.19,3.19,3.15,3.15,4.0,4.0,0.1379310344827586,0.1481481481481481,441698.56,414526.72,422421.4888,413381.952,397267.9949,388621.4814,744.86,715.62
7/25/2016,56.73,3.14,3.14,3.19,3.19,3.15,3.15,4.0,4.0,0.1379310344827586,0.1481481481481481,442947.84,436545.28,422107.0702,418255.4414,402220.089,397267.9949,739.61,725.68
7/26/2016,56.76,3.14,3.14,3.19,3.19,3.15,3.15,4.0,4.0,0.1428571428571428,0.1481481481481481,443182.08,435686.4,424150.7915,420613.5815,402141.4844,402220.089,735.59,728.1
7/27/2016,56.19,3.14,3.14,3.14,3.19,3.15,3.15,4.0,4.0,0.1428571428571428,0.1481481481481481,438731.52,441698.56,414526.72,422421.4888,402220.089,402141.4844,736.67,737.61
7/28/2016,56.21,3.14,3.14,3.14,3.19,3.15,3.15,4.0,4.0,0.1428571428571428,0.1481481481481481,438017.3004,442947.84,436545.28,422107.0702,403870.7871,402220.089,752.61,736.57
7/29/2016,56.68,3.14,3.14,3.14,3.19,3.19,3.15,3.0,4.0,0.1111111111111111,0.1481481481481481,441679.7827,443182.08,435686.4,424150.7915,403870.7871,403870.7871,758.81,745.81
8/1/2016,56.58,3.14,3.14,3.14,3.14,3.19,3.15,3.0,4.0,0.1111111111111111,0.1481481481481481,440900.5311,438731.52,441698.56,414526.72,411102.4166,403870.7871,767.74,753.78
8/2/2016,56.58,3.14,3.14,3.14,3.14,3.19,3.15,3.0,4.0,0.1111111111111111,0.1481481481481481,440900.5311,438017.3004,442947.84,436545.28,413381.952,411102.4166,760.58,748.21
8/3/2016,56.97,3.14,3.14,3.14,3.14,3.19,3.19,3.0,4.0,0.1111111111111111,0.1481481481481481,443939.6122,441679.7827,443182.08,435686.4,418255.4414,413381.952,754.64,742.63
8/4/2016,57.39,3.14,3.14,3.14,3.14,3.19,3.19,3.0,4.0,0.1111111111111111,0.1481481481481481,447212.4687,440900.5311,438731.52,441698.56,420613.5815,418255.4414,760.77,741.2
8/5/2016,57.96,3.14,3.14,3.14,3.14,3.19,3.19,3.0,4.0,0.1111111111111111,0.1481481481481481,451654.2026,440900.5311,438017.3004,442947.84,422421.4888,420613.5815,765.98,735.44
8/8/2016,58.06,3.14,3.14,3.14,3.14,3.19,3.19,3.0,4.0,0.1111111111111111,0.1428571428571428,452433.4542,443939.6122,441679.7827,443182.08,422107.0702,422421.4888,766.56,736.07
8/9/2016,58.2,3.14,3.14,3.14,3.14,3.14,3.19,3.0,4.0,0.1111111111111111,0.1428571428571428,453524.4063,447212.4687,440900.5311,438731.52,424150.7915,422107.0702,768.31,739.95
8/10/2016,58.02,3.14,3.14,3.14,3.14,3.14,3.19,3.0,4.0,0.1111111111111111,0.1428571428571428,452121.7535,451654.2026,440900.5311,438017.3004,414526.72,424150.7915,768.56,745.72
8/11/2016,58.3,3.14,3.14,3.14,3.14,3.14,3.19,3.0,4.0,0.1111111111111111,0.1379310344827586,454303.6579,452433.4542,443939.6122,441679.7827,436545.28,414526.72,771.24,744.43
8/12/2016,57.94,3.14,3.14,3.14,3.14,3.14,3.14,3.0,4.0,0.1111111111111111,0.1379310344827586,451498.3523,453524.4063,447212.4687,440900.5311,435686.4,436545.28,772.56,744.86
8/15/2016,58.12,3.14,3.14,3.14,3.14,3.14,3.14,3.0,4.0,0.1111111111111111,0.1379310344827586,452901.0051,452121.7535,451654.2026,440900.5311,441698.56,435686.4,768.49,739.61
8/16/2016,57.44,3.14,3.14,3.14,3.14,3.14,3.14,3.0,4.0,0.1111111111111111,0.1428571428571428,447602.0945,454303.6579,452433.4542,443939.6122,442947.84,441698.56,764.04,735.59
8/17/2016,57.56,3.14,3.14,3.14,3.14,3.14,3.14,3.0,4.0,0.1111111111111111,0.1428571428571428,448537.1964,451498.3523,453524.4063,447212.4687,443182.08,442947.84,764.63,736.67
8/18/2016,57.6,3.14,3.14,3.14,3.14,3.14,3.14,3.0,4.0,0.1111111111111111,0.1428571428571428,448848.897,452901.0051,452121.7535,451654.2026,438731.52,443182.08,764.46,752.61
8/19/2016,57.62,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,449004.7473,447602.0945,454303.6579,452433.4542,438017.3004,438731.52,757.31,758.81
8/22/2016,57.67,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,449394.3731,448537.1964,451498.3523,453524.4063,441679.7827,438017.3004,759.48,767.74
8/23/2016,57.89,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,451108.7265,448848.897,452901.0051,452121.7535,440900.5311,441679.7827,762.45,760.58
8/24/2016,57.95,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,451576.2775,449004.7473,447602.0945,454303.6579,440900.5311,440900.5311,757.25,754.64
8/25/2016,58.17,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,453290.6309,449394.3731,448537.1964,451498.3523,443939.6122,440900.5311,759.22,760.77
8/26/2016,58.03,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,452199.6787,451108.7265,448848.897,452901.0051,447212.4687,443939.6122,769.0,765.98
8/29/2016,58.1,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,452745.1548,451576.2775,449004.7473,447602.0945,451654.2026,447212.4687,771.29,766.56
8/30/2016,57.89,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,451108.7265,453290.6309,449394.3731,448537.1964,452433.4542,451654.2026,767.58,768.31
8/31/2016,57.46,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,447757.9448,452199.6787,451108.7265,448848.897,453524.4063,452433.4542,769.16,768.56
9/1/2016,57.59,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,448770.9718,452745.1548,451576.2775,449004.7473,452121.7535,453524.4063,770.62,771.24
9/2/2016,57.67,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,449394.3731,451108.7265,453290.6309,449394.3731,454303.6579,452121.7535,772.44,772.56
9/6/2016,57.61,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,448926.8222,447757.9448,452199.6787,451108.7265,451498.3523,454303.6579,788.87,768.49
9/7/2016,57.66,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,449316.4479,448770.9718,452745.1548,451576.2775,452901.0051,451498.3523,784.48,764.04
9/8/2016,57.43,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,447524.1694,449394.3731,451108.7265,453290.6309,447602.0945,452901.0051,784.06,764.63
9/9/2016,56.21,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,438017.3004,448926.8222,447757.9448,452199.6787,448537.1964,447602.0945,760.14,764.46
9/12/2016,57.05,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,444563.0134,449316.4479,448770.9718,452745.1548,448848.897,448537.1964,771.49,757.31
9/13/2016,56.53,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,440510.9053,447524.1694,449394.3731,451108.7265,449004.7473,448848.897,761.01,759.48
9/14/2016,56.26,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,438406.9261,438017.3004,448926.8222,447757.9448,449394.3731,449004.7473,761.09,762.45
9/15/2016,57.19,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,445653.9656,444563.0134,449316.4479,448770.9718,451108.7265,449394.3731,769.69,757.25
9/16/2016,57.25,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,446121.5166,440510.9053,447524.1694,449394.3731,451576.2775,451108.7265,778.52,759.22
9/19/2016,56.93,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,443627.9116,438406.9261,438017.3004,448926.8222,453290.6309,451576.2775,775.1,769.0
9/20/2016,56.81,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,442692.8097,445653.9656,444563.0134,449316.4479,452199.6787,453290.6309,780.22,771.29
9/21/2016,57.76,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,450095.6995,446121.5166,440510.9053,447524.1694,452745.1548,452199.6787,789.74,767.58
9/22/2016,57.82,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,450563.2504,443627.9116,438406.9261,438017.3004,451108.7265,452745.1548,804.7,769.16
9/23/2016,57.43,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,447524.1694,442692.8097,445653.9656,444563.0134,447757.9448,451108.7265,805.75,770.62
9/26/2016,56.9,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,443394.1361,450095.6995,446121.5166,440510.9053,448770.9718,447757.9448,799.16,772.44
9/27/2016,57.95,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,451576.2775,450563.2504,443627.9116,438406.9261,449394.3731,448770.9718,816.11,788.87
9/28/2016,58.03,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,452199.6787,447524.1694,442692.8097,445653.9656,448926.8222,449394.3731,828.72,784.48
9/29/2016,57.4,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,447290.3939,443394.1361,450095.6995,446121.5166,449316.4479,448926.8222,829.05,784.06
9/30/2016,57.6,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,448849.152,451576.2775,450563.2504,443627.9116,447524.1694,449316.4479,837.31,760.14
10/3/2016,57.42,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,446960.7402,452199.6787,447524.1694,442692.8097,438017.3004,447524.1694,836.74,771.49
10/4/2016,57.24,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,445559.6094,447290.3939,443394.1361,450095.6995,444563.0134,438017.3004,834.03,761.01
10/5/2016,57.64,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,448673.2335,448849.152,451576.2775,450563.2504,440510.9053,444563.0134,844.36,761.09
10/6/2016,57.74,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,449451.6395,446960.7402,452199.6787,447524.1694,438406.9261,440510.9053,841.66,769.69
10/7/2016,57.8,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,449918.6831,445559.6094,447290.3939,443394.1361,445653.9656,438406.9261,839.43,778.52
10/10/2016,58.04,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,451786.8576,448673.2335,448849.152,451576.2775,446121.5166,445653.9656,841.71,775.1
10/11/2016,57.19,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,445170.4064,449451.6395,446960.7402,452199.6787,443627.9116,446121.5166,831.0,780.22
10/12/2016,57.11,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,444547.6816,449918.6831,445559.6094,447290.3939,442692.8097,443627.9116,834.09,789.74
10/13/2016,56.92,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,443068.7101,451786.8576,448673.2335,448849.152,450095.6995,442692.8097,829.28,804.7
10/14/2016,57.42,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,446960.7402,445170.4064,449451.6395,446960.7402,450563.2504,450095.6995,822.96,805.75
10/17/2016,57.22,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,445403.9282,444547.6816,449918.6831,445559.6094,447524.1694,450563.2504,812.95,799.16
10/18/2016,57.66,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,448828.9147,443068.7101,451786.8576,448673.2335,443394.1361,447524.1694,817.65,816.11
10/19/2016,57.53,3.14,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,447816.9869,446960.7402,445170.4064,449451.6395,451576.2775,443394.1361,817.69,828.72
10/20/2016,57.25,3.27,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,445138.8162,445403.9282,444547.6816,449918.6831,452199.6787,451576.2775,810.32,829.05
10/21/2016,59.66,3.28,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,463877.4109,448828.9147,443068.7101,451786.8576,447290.3939,452199.6787,818.99,837.31
10/24/2016,61.0,3.28,3.14,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,474296.3806,447816.9869,446960.7402,445170.4064,448849.152,447290.3939,838.09,836.74
10/25/2016,60.99,3.28,3.27,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,474218.5965,445138.8162,445403.9282,444547.6816,446960.7402,448849.152,835.18,834.03
10/26/2016,60.63,3.28,3.28,3.14,3.14,3.14,3.14,3.0,3.0,0.1111111111111111,0.1111111111111111,471419.4705,463877.4109,448828.9147,443068.7101,445559.6094,446960.7402,822.59,844.36
10/27/2016,60.1,3.28,3.28,3.27,3.14,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,467298.535,474296.3806,447816.9869,446960.7402,448673.2335,445559.6094,818.36,841.66
10/28/2016,59.87,3.28,3.28,3.28,3.14,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,465510.2045,474218.5965,445138.8162,445403.9282,449451.6395,448673.2335,776.32,839.43
10/31/2016,59.92,3.28,3.28,3.28,3.14,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,465899.002,471419.4705,463877.4109,448828.9147,449918.6831,449451.6395,789.82,841.71
11/1/2016,59.8,3.28,3.28,3.28,3.27,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,464965.96,467298.535,474296.3806,447816.9869,451786.8576,449918.6831,785.41,831.0
11/2/2016,59.43,3.28,3.28,3.28,3.28,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,462089.0803,465510.2045,474218.5965,445138.8162,445170.4064,451786.8576,765.56,834.09
11/3/2016,59.21,3.28,3.28,3.28,3.28,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,460378.5032,465899.002,471419.4705,463877.4109,444547.6816,445170.4064,767.03,829.28
11/4/2016,58.71,3.28,3.28,3.28,3.28,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,456490.8279,464965.96,467298.535,474296.3806,443068.7101,444547.6816,755.05,822.96
11/7/2016,60.42,3.28,3.28,3.28,3.28,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,469786.6773,462089.0803,465510.2045,474218.5965,446960.7402,443068.7101,784.93,812.95
11/8/2016,60.47,3.28,3.28,3.28,3.28,3.14,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,470175.4448,460378.5032,465899.002,471419.4705,445403.9282,446960.7402,787.75,817.65
11/9/2016,60.17,3.28,3.28,3.28,3.28,3.27,3.14,3.0,3.0,0.1153846153846153,0.1111111111111111,467842.8396,456490.8279,464965.96,467298.535,448828.9147,445403.9282,771.88,817.69
11/10/2016,58.7,3.28,3.28,3.28,3.28,3.28,3.14,2.0,3.0,0.0769230769230769,0.1153846153846153,456413.0744,469786.6773,462089.0803,465510.2045,447816.9869,448828.9147,742.38,810.32
11/11/2016,59.02,3.28,3.28,3.28,3.28,3.28,3.14,2.0,3.0,0.0769230769230769,0.1111111111111111,458901.1866,470175.4448,460378.5032,465899.002,445138.8162,447816.9869,739.01,818.99
11/14/2016,58.12,3.28,3.28,3.28,3.28,3.28,3.27,2.0,3.0,0.0769230769230769,0.1111111111111111,451903.3711,467842.8396,456490.8279,464965.96,463877.4109,445138.8162,719.07,838.09
11/15/2016,58.87,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.0769230769230769,0.1111111111111111,457734.884,456413.0744,469786.6773,462089.0803,474296.3806,463877.4109,743.24,835.18
11/16/2016,59.65,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.0769230769230769,0.1111111111111111,463799.6574,458901.1866,470175.4448,460378.5032,474218.5965,474296.3806,746.49,822.59
11/17/2016,60.64,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,471497.2544,451903.3711,467842.8396,456490.8279,471419.4705,474218.5965,756.4,818.36
11/18/2016,60.35,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,469242.4027,457734.884,456413.0744,469786.6773,467298.535,471419.4705,760.16,776.32
11/21/2016,60.86,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,473207.8315,463799.6574,458901.1866,470175.4448,465510.2045,467298.535,780.0,789.82
11/22/2016,61.12,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,475229.4226,471497.2544,451903.3711,467842.8396,465899.002,465510.2045,785.33,785.41
11/23/2016,60.4,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,469631.1703,469242.4027,457734.884,456413.0744,464965.96,465899.002,780.12,765.56
11/25/2016,60.53,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,470641.9658,473207.8315,463799.6574,458901.1866,462089.0803,464965.96,780.37,767.03
11/28/2016,60.61,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,471263.9939,475229.4226,471497.2544,451903.3711,460378.5032,462089.0803,766.77,755.05
11/29/2016,61.09,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,474996.1621,469631.1703,469242.4027,457734.884,456490.8279,460378.5032,762.52,784.93
11/30/2016,60.26,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,468542.6212,470641.9658,473207.8315,463799.6574,469786.6773,456490.8279,750.57,787.75
12/1/2016,59.2,3.28,3.28,3.28,3.28,3.28,3.28,2.0,3.0,0.08,0.1153846153846153,460300.7497,471263.9939,475229.4226,471497.2544,470175.4448,469786.6773,743.65,771.88
12/2/2016,59.25,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.0769230769230769,460689.5172,474996.1621,469631.1703,469242.4027,467842.8396,470175.4448,740.34,742.38
12/5/2016,60.22,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.0769230769230769,468231.6072,468542.6212,470641.9658,473207.8315,456413.0744,467842.8396,759.36,739.01
12/6/2016,59.95,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.0769230769230769,466132.2625,460300.7497,471263.9939,475229.4226,458901.1866,456413.0744,764.72,719.07
12/7/2016,61.37,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.0769230769230769,477173.2602,460689.5172,474996.1621,469631.1703,451903.3711,458901.1866,770.42,743.24
12/8/2016,61.01,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.0769230769230769,474374.1341,468231.6072,468542.6212,470641.9658,457734.884,451903.3711,767.33,746.49
12/9/2016,61.97,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.08,481838.4705,466132.2625,460300.7497,471263.9939,463799.6574,457734.884,768.66,756.4
12/12/2016,62.17,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.08,0.08,483393.5406,477173.2602,460689.5172,474996.1621,471497.2544,463799.6574,760.12,760.16
12/13/2016,62.98,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.0833333333333333,0.08,489691.5746,474374.1341,468231.6072,468542.6212,469242.4027,471497.2544,774.34,780.0
12/14/2016,62.68,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.0833333333333333,0.08,487358.9694,481838.4705,466132.2625,460300.7497,473207.8315,469242.4027,768.82,785.33
12/15/2016,62.58,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.0833333333333333,0.08,486581.4344,483393.5406,477173.2602,460689.5172,475229.4226,473207.8315,761.0,780.12
12/16/2016,62.3,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.0833333333333333,0.08,484404.3362,489691.5746,474374.1341,468231.6072,469631.1703,475229.4226,757.77,780.37
12/19/2016,63.62,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.0833333333333333,0.08,494667.7989,487358.9694,481838.4705,466132.2625,470641.9658,469631.1703,766.0,766.77
12/20/2016,63.54,3.28,3.28,3.28,3.28,3.28,3.28,2.0,2.0,0.0833333333333333,0.08,494045.7708,486581.4344,483393.5406,477173.2602,471263.9939,470641.9658,771.22,762.52
